doc_id,origin,title,normalized_title,source_url,source_slug,fallback_slug,canonical_slug,section_or_category,local_path
new:developer/hooks/filters/filter-bricks-link_css_selectors,preview,Filter: bricks/link_css_selectors,filter bricks/link css selectors,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-link_css_selectors/,filter-bricks-link_css_selectors,filter-bricks-link_css_selectors,bricks-link-css-selectors,developer/hooks,
new:developer/hooks/filters/filter-bricks-maintenance-should_apply,preview,Filter: bricks/maintenance/should_apply,filter bricks/maintenance/should apply,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-maintenance-should_apply/,filter-bricks-maintenance-should_apply,filter-bricks-maintenance-should_apply,bricks-maintenance-should-apply,developer/hooks,
new:developer/hooks/filters/filter-bricks-nav_menu-menu,preview,Filter: bricks/nav_menu/menu,filter bricks/nav menu/menu,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-nav_menu-menu/,filter-bricks-nav_menu-menu,filter-bricks-nav_menu-menu,bricks-nav-menu-menu,developer/hooks,
new:developer/hooks/filters/filter-bricks-password_protection-cookie-expires,preview,Filter: bricks/password_protection/cookie_expires,filter bricks/password protection/cookie expires,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-password_protection-cookie-expires/,filter-bricks-password_protection-cookie-expires,filter-bricks-password_protection-cookie-expires,bricks-password-protection-cookie-expires,developer/hooks,
new:developer/hooks/filters/filter-bricks-password_protection-is_active,preview,Filter: bricks/password_protection/is_active,filter bricks/password protection/is active,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-password_protection-is_active/,filter-bricks-password_protection-is_active,filter-bricks-password_protection-is_active,bricks-password-protection-is-active,developer/hooks,
new:developer/hooks/filters/filter-bricks-placeholder_image,preview,Filter: bricks/placeholder_image,filter bricks/placeholder image,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-placeholder_image/,filter-bricks-placeholder_image,filter-bricks-placeholder_image,bricks-placeholder-image,developer/hooks,
new:developer/hooks/filters/filter-bricks-posts-merge_query,preview,Filter: bricks/posts/merge_query,filter bricks/posts/merge query,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-posts-merge_query/,filter-bricks-posts-merge_query,filter-bricks-posts-merge_query,bricks-posts-merge-query,developer/hooks,
new:developer/hooks/filters/filter-bricks-posts-query_vars,preview,Filter: bricks/posts/query_vars,filter bricks/posts/query vars,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-posts-query_vars/,filter-bricks-posts-query_vars,filter-bricks-posts-query_vars,bricks-posts-query-vars,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-force_run,preview,Filter: bricks/query/force_run,filter bricks/query/force run,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-force_run/,filter-bricks-query-force_run,filter-bricks-query-force_run,bricks-query-force-run,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-init_loop_index,preview,Filter: bricks/query/init_loop_index,filter bricks/query/init loop index,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-init_loop_index/,filter-bricks-query-init_loop_index,filter-bricks-query-init_loop_index,bricks-query-init-loop-index,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-loop_object,preview,Filter: bricks/query/loop_object,filter bricks/query/loop object,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-loop_object/,filter-bricks-query-loop_object,filter-bricks-query-loop_object,bricks-query-loop-object,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-loop_object_id,preview,Filter: bricks/query/loop_object_id,filter bricks/query/loop object id,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-loop_object_id/,filter-bricks-query-loop_object_id,filter-bricks-query-loop_object_id,bricks-query-loop-object-id,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-loop_object_type,preview,Filter: bricks/query/loop_object_type,filter bricks/query/loop object type,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-loop_object_type/,filter-bricks-query-loop_object_type,filter-bricks-query-loop_object_type,bricks-query-loop-object-type,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-no_results_content,preview,Filter: bricks/query/no_results_content,filter bricks/query/no results content,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-no_results_content/,filter-bricks-query-no_results_content,filter-bricks-query-no_results_content,bricks-query-no-results-content,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-result,preview,Filter: bricks/query/result,filter bricks/query/result,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-result/,filter-bricks-query-result,filter-bricks-query-result,bricks-query-result,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-result_count,preview,Filter: bricks/query/result_count,filter bricks/query/result count,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-result_count/,filter-bricks-query-result_count,filter-bricks-query-result_count,bricks-query-result-count,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-result_max_num_pages,preview,Filter: bricks/query/result_max_num_pages,filter bricks/query/result max num pages,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-result_max_num_pages/,filter-bricks-query-result_max_num_pages,filter-bricks-query-result_max_num_pages,bricks-query-result-max-num-pages,developer/hooks,
new:developer/hooks/filters/filter-bricks-query-run,preview,Filter: bricks/query/run,filter bricks/query/run,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-query-run/,filter-bricks-query-run,filter-bricks-query-run,bricks-query-run,developer/hooks,
new:developer/hooks/filters/filter-bricks-registered_post_types_args,preview,Filter: bricks/registered_post_types_args,filter bricks/registered post types args,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-registered_post_types_args/,filter-bricks-registered_post_types_args,filter-bricks-registered_post_types_args,bricks-registered-post-types-args,developer/hooks,
new:developer/hooks/filters/filter-bricks-related_posts-query_vars,preview,Filter: bricks/related_posts/query_vars,filter bricks/related posts/query vars,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-related_posts-query_vars/,filter-bricks-related_posts-query_vars,filter-bricks-related_posts-query_vars,bricks-related-posts-query-vars,developer/hooks,
new:developer/hooks/filters/filter-bricks-render_query_loop_trail,preview,Filter: bricks/render_query_loop_trail,filter bricks/render query loop trail,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-render_query_loop_trail/,filter-bricks-render_query_loop_trail,filter-bricks-render_query_loop_trail,bricks-render-query-loop-trail,developer/hooks,
new:developer/hooks/filters/filter-bricks-screen_conditions-scores,preview,Filter: bricks/screen_conditions/scores,filter bricks/screen conditions/scores,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-screen_conditions-scores/,filter-bricks-screen_conditions-scores,filter-bricks-screen_conditions-scores,bricks-screen-conditions-scores,developer/hooks,
new:developer/hooks/filters/filter-bricks-search_form-home_url,preview,Filter: bricks/search_form/home_url,filter bricks/search form/home url,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-search_form-home_url/,filter-bricks-search_form-home_url,filter-bricks-search_form-home_url,bricks-search-form-home-url,developer/hooks,
new:developer/hooks/filters/filter-bricks-set_root_attributes,preview,Filter: bricks/element/set_root_attributes,filter bricks/element/set root attributes,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-set_root_attributes/,filter-bricks-set_root_attributes,filter-bricks-set_root_attributes,bricks-set-root-attributes,developer/hooks,
new:developer/hooks/filters/filter-bricks-setup-control_options,preview,Filter: bricks/setup/control_options,filter bricks/setup/control options,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-setup-control_options/,filter-bricks-setup-control_options,filter-bricks-setup-control_options,bricks-setup-control-options,developer/hooks,
new:developer/hooks/filters/filter-bricks-terms-query_vars,preview,Filter: bricks/terms/query_vars,filter bricks/terms/query vars,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-terms-query_vars/,filter-bricks-terms-query_vars,filter-bricks-terms-query_vars,bricks-terms-query-vars,developer/hooks,
new:developer/hooks/filters/filter-bricks-use_duplicate_content,preview,Filter: bricks/use_duplicate_content,filter bricks/use duplicate content,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-use_duplicate_content/,filter-bricks-use_duplicate_content,filter-bricks-use_duplicate_content,bricks-use-duplicate-content,developer/hooks,
new:developer/hooks/filters/filter-bricks-users-query_vars,preview,Filter: bricks/users/query_vars,filter bricks/users/query vars,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-bricks-users-query_vars/,filter-bricks-users-query_vars,filter-bricks-users-query_vars,bricks-users-query-vars,developer/hooks,
new:developer/hooks/filters/filter-builder-settings-type-controls_data,preview,Filter: builder/settings/{type}/controls_data,filter builder/settings/ type /controls data,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-builder-settings-type-controls_data/,filter-builder-settings-type-controls_data,filter-builder-settings-type-controls_data,builder-settings-type-controls-data,developer/hooks,
new:developer/hooks/filters/filter-color-palette,preview,Filter: bricks/builder/color_palette,filter bricks/builder/color palette,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-color-palette/,filter-color-palette,filter-color-palette,color-palette,developer/hooks,
new:developer/hooks/filters/filter-save-messages,preview,Filter: bricks/builder/save_messages,filter bricks/builder/save messages,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-save-messages/,filter-save-messages,filter-save-messages,save-messages,developer/hooks,
new:developer/hooks/filters/filter-standard-fonts,preview,Filter: bricks/builder/standard_fonts,filter bricks/builder/standard fonts,https://academy-preview.bricksbuilder.io/developer/hooks/filters/filter-standard-fonts/,filter-standard-fonts,filter-standard-fonts,standard-fonts,developer/hooks,
new:developer/schema,preview,Bricks Data Model,bricks data model,https://academy-preview.bricksbuilder.io/developer/schema/,schema,schema,schema,developer/schema,
new:developer/schema/controls/align-items,preview,Align Items Control Schema,align items control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/align-items/,align-items,align-items,align-items,developer/schema,
new:developer/schema/controls/audio,preview,Audio Control Schema,audio control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/audio/,audio,audio,audio,developer/schema,
new:developer/schema/controls/background,preview,Background Control Schema,background control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/background/,background,background,background,developer/schema,
new:developer/schema/controls/border,preview,Border Control Schema,border control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/border/,border,border,border,developer/schema,
new:developer/schema/controls/box-shadow,preview,Box Shadow Control Schema,box shadow control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/box-shadow/,box-shadow,box-shadow,box-shadow,developer/schema,
